episode,reward
0,46.1514872198785
1,27.715783036068625
2,7.259167080070234
3,643.1875678188113
4,521.2286130741599
5,128.14872373059737
6,256.754088534723
7,178.60478360863584
8,350.75684795619304
9,227.6800996217841
10,189.9331361906742
11,156.37661764411357
12,155.87364279271108
13,147.53582839756308
14,110.97270727644405
15,115.48157132634127
16,301.91467569835925
17,61.56358073748803
18,60.85519303306218
19,61.03074090112193
20,83.33989711319946
21,75.94076072723301
22,78.75233604409087
23,66.10323458529562
24,50.810483560476285
25,51.92015909238748
26,117.82171167224264
27,53.3859747163747
28,43.12770538804533
29,74.86526706379715
30,53.2043182760557
31,61.19400857557481
32,53.942347917956
33,37.656116884519875
34,336.95601742038497
35,86.40247571570109
36,58.470692683174754
37,18.50677682333485
38,21.41856147619807
39,9.568205238355947
40,9.12065057662227
41,11.147008907769173
42,14.638048241811132
43,369.54501291151774
44,180.38237647122799
45,172.97064377334425
46,277.5111941759313
47,649.9527638508251
48,44.70083909778448
49,33.618915618483925
50,71.60584995849867
51,181.11660792740284
52,302.3772713441439
53,26.342837932904928
54,23.16490421169754
55,8.189078563481281
56,11.254697775154565
57,9.768009816295462
58,13.252648300403312
59,14.804282530510182
60,24.153521420454354
61,16.021571457278952
62,12.760220984100753
63,146.88538470650434
64,336.0187021001558
65,115.3040574924213
66,109.85834408876465
67,95.76811937551344
68,87.33266861820616
69,80.5818461851774
70,78.24823229481508
71,78.0599819626187
72,74.62207921776353
73,74.61687920448422
74,74.1798866813557
75,74.41928823248722
76,72.43103092469109
77,76.09247329711906
78,77.50778623528679
79,82.54775949979748
80,105.25349051429646
81,109.36586020404685
82,120.92177751023338
83,117.82935195747568
84,524.7268292047854
85,97.36361068273067
86,103.64849124837204
87,168.18954363620645
88,105.7006095695019
89,111.517762269076
90,117.03235789454963
91,118.44162406023234
92,120.71459977544481
93,112.87771321821909
94,114.33144094574799
95,118.25172139977329
96,135.29849315546653
97,128.1888486891249
98,143.16355667629082
99,81.43853005620205
100,193.0275700579554
101,188.84436567007268
102,42.39282993754941
103,39.1396377017484
104,27.24044813825451
105,8.168053944429156
106,14.49353144079705
107,33.766146979697716
108,24.713252792339084
109,14.012531928432212
110,6.675939131062568
111,6.961881485403918
112,23.85116576619508
113,8.247062129472722
114,6.91088576664212
115,228.79553074325804
116,92.70803434680212
117,78.31124287423002
118,37.25738102473154
119,31.385526224966313
120,80.17793661123719
121,27.775911351811892
122,35.948864049750966
123,20.391067801704544
124,84.16699829344786
125,39.76024535176665
126,39.41458330994662
127,24.21429465111516
128,37.50926650861088
129,27.83026518731623
130,42.24169109828396
131,17.669132979018908
132,31.781870770669336
133,18.68130030841572
134,22.99282173234053
135,10.961333368066393
136,14.127001981834336
137,9.313696230560863
138,9.940185410320932
139,9.221647986220724
140,9.362013992568224
141,9.388993434955974
142,8.425123136722835
143,9.813991286084782
144,9.820675841910651
145,9.352209396979529
146,10.206309360429108
147,9.950415087480424
148,5.473089678379491
149,4.8198883922917375
150,3.7639604601692067
151,-2.045717191253484
152,0.5157222106893
153,0.7911548601327427
154,-1.029027822726643
155,2.4401019967138446
156,0.02399725402564301
157,0.7855145628474007
158,1.9607442743983508
159,2.3160238261000705
160,2.2476418169611128
161,0.8834572157596843
162,0.8363926282361815
163,-0.29193099434054703
164,-0.7511597682350164
165,3.4372068733242562
166,1.4750138251959974
167,2.1021894006145065
168,2.7469789890652967
169,3.245405042466678
170,4.6273034288239385
171,6.348747959663874
172,7.883318621956884
173,7.898028026075771
174,8.604187308708996
175,8.391950782365072
176,7.332569856008623
177,6.980368225816415
178,8.308122782254861
179,7.094155605587597
180,6.693755215084726
181,6.649645596568286
182,6.278387737290005
183,6.570709801076373
184,6.134018103799612
185,5.745804501492835
186,5.107316968983174
187,6.375696780389754
188,6.050490284670399
189,6.100819089421224
190,5.401317273016984
191,6.179544792462198
192,5.222927141489459
193,6.507937748725876
194,5.435338566720225
195,5.565833894349049
196,6.861799227259999
197,5.4317544578009676
198,5.455196304340433
199,5.09513183768097
