episode,reward
0,2.433605721697071
1,3.6431153405288708
2,4.175105245319228
3,3.9488490050981593
4,2.2547116540380285
5,1.9628525822933525
6,1.7455558791910455
7,2.2925225478794786
8,4.575850486946234
9,1.9828022162397587
10,6.333822775182893
11,4.642579330801745
12,3.12636867580781
13,3.6000650080078866
14,6.274454142946829
15,7.526046825470405
16,-0.2694103075233334
17,5.5542442153405585
18,0.9780486662507428
19,9.370821501468846
20,6.123519519693486
21,6.436378947367121
22,7.611067045123571
23,3.306633357610062
24,9.325872596422752
25,7.441560134113093
26,8.293050533231014
27,5.463548151665046
28,22.25861692630519
29,38.55915461556439
30,5.537774859349214
31,41.472278407187225
32,15.264815244463536
33,17.58859115244704
34,15.970923728291266
35,25.18493307089473
36,7.563695969515952
37,14.402702489107726
38,9.20476317186165
39,5.773341244358206
40,2.9484713897082626
41,32.236870937633746
42,5.66404654287781
43,6.43875979828707
44,37.43175056529804
45,10.352288346629368
46,11.583784857629956
47,15.761244200693978
48,96.1435131718307
49,3.9695113166952685
50,4.576697376924389
51,8.028605640590014
52,9.965458613258456
53,6.318851246898149
54,7.463855948377338
55,6.882659837845889
56,15.367647382224723
57,6.111733963300842
58,11.67906526317753
59,10.453788461134886
60,8.718345200104524
61,10.239730528233288
62,18.53591918764666
63,17.411381769940434
64,19.198131979272237
65,5.5485499868994905
66,41.33841578177081
67,9.762883678097133
68,17.350929696362144
69,12.642820521805625
70,51.21265920553798
71,18.05964332706558
72,7.427059850193545
73,8.713536220621897
74,5.500126787149344
75,4.170209541958176
76,20.996368529907098
77,8.625127142085585
78,20.906746244998253
79,38.73369427571358
80,16.29735126883284
81,15.378116046012105
82,11.548122262949587
83,51.1960080578555
84,9.42926919417665
85,11.997738406633848
86,34.329580830558626
87,7.573940698512468
88,3.3764019267124157
89,4.718555643667356
90,13.093196438406107
91,16.229786474003024
92,8.42005413419076
93,27.808947142752338
94,45.90675226595264
95,72.66933973665668
96,21.644639425275475
97,14.176856237641346
98,8.946750428180477
99,5.135585884841604
100,2.868080675661443
101,15.09892815076063
102,64.43609227759838
103,20.486532270396697
104,57.633567340372224
105,5.745788572850758
106,5.638021354734818
107,7.518858069101108
108,7.982425391771393
109,56.56946946366331
110,5.024352275132619
111,9.803853190842162
112,9.75061686320872
113,5.121628359474062
114,22.778464026952406
115,12.84420373342899
116,64.04560752288026
117,10.151298062845807
118,43.99485567282079
119,65.34866642303244
120,7.141216400867424
121,20.184244917746245
122,13.970685469584604
123,89.21044927278801
124,85.09874871857481
125,25.120985547614875
126,9.050943682998744
127,13.206137309044585
128,6.687822991005167
129,11.705272507742084
130,92.55706692590441
131,23.024987698635382
132,8.767780685280911
133,21.219654188467047
134,68.8299540884677
135,62.631317871816826
136,2.0963552525434315
137,76.43629799435948
138,48.36898430261571
139,10.96049979597573
140,31.792298026306916
141,75.14885438910241
142,86.63037897060741
143,19.86216761952539
144,17.269156829273648
145,11.039155955786152
146,7.287605351339414
147,8.304179563948793
148,21.264134493645866
149,18.786377229113654
150,41.57638050176669
151,129.01536517291603
152,88.65451123647597
153,131.3712212707815
154,3.9672431640079875
155,8.265163636290254
156,139.8159030010671
157,10.027045295048893
158,20.55716819136956
159,17.064362722778785
160,5.654162194540655
161,12.971874722481951
162,59.24108016670576
163,10.717404922707104
164,79.27578596045359
165,11.375675037482132
166,5.788794260766732
167,28.12965520254123
168,24.166519648202417
169,10.393129414838565
170,29.06093840011499
171,9.008702491599735
172,210.12877346220154
173,110.9071718613986
174,68.00593079359774
175,77.6976095609543
176,42.476366554079746
177,7.449844536031391
178,76.40673496442041
179,8.060450508087477
180,90.39531233875974
181,118.04847033260096
182,22.97094646320852
183,7.886626164694075
184,28.264730874560072
185,18.400011178680042
186,91.28485529957165
187,47.10693955620999
188,7.715979152056853
189,107.8206552555391
190,62.68614271636723
191,13.202393522661339
192,0.6947141228730538
193,21.120492278103345
194,78.2347365588593
195,6.266319352836069
196,96.64029989173126
197,31.57814849257816
198,105.98471615195443
199,71.042061857909
