episode,reward
0,-685.6806974507532
1,82.21061251131293
2,35.65244660504256
3,26.15961805588966
4,26.053838754396203
5,25.846029947985787
6,25.738486533711782
7,25.68717857989688
8,25.750098938660283
9,26.101796377902414
10,26.04778742827007
11,26.19027055731891
12,26.2781089347858
13,26.225811669131144
14,26.123807527829328
15,26.093569909900854
16,34.822636041144015
17,44.24389362364986
18,63.20405420560897
19,44.54079385508372
20,26.13145314922603
21,25.945025373073573
22,25.769049563825714
23,25.82474636640789
24,25.639030767448105
25,25.446317186106477
26,25.672285574674994
27,25.658906075737452
28,25.453657871993283
29,25.927532312197897
30,34.90710396292396
31,53.6061501681288
32,54.09487926559051
33,72.39061206762545
34,82.0617586806413
35,100.70433405065484
36,146.94419088242302
37,82.3525492158455
38,91.5484794953077
39,73.08153886261024
40,194.20646062633713
41,82.57282582595967
42,100.93257272546586
43,147.55929540687987
44,73.08791888890897
45,165.728040455675
46,185.52387854433283
47,101.22192335408528
48,138.7452381097262
49,82.62842622970456
50,91.7344634357162
51,82.45815273980539
52,119.97727841799795
53,110.14613997886765
54,138.54535633445627
55,101.23392209719164
56,91.80962074801977
57,82.35133446412097
58,101.25994510892049
59,138.6419197426886
60,72.70532296915775
61,91.7803456742796
62,110.28056357747144
63,101.39410347603726
64,92.00409224314461
65,147.92216487265821
66,82.08714328267199
67,82.47874593819108
68,128.93189267301545
69,148.00549934296637
70,157.2142230730085
71,100.85217938564993
72,82.65215899989423
73,119.48297918988717
74,101.02407879912312
75,100.73571373274851
76,157.01495949474884
77,91.4145340952342
78,110.21445470575672
79,101.06353784648395
80,166.88224621338176
81,91.48691957062474
82,101.3294750126309
83,82.45225680623894
84,91.65215703138396
85,91.80274807536307
86,119.89104649515558
87,82.12197964544758
88,129.06288297729606
89,91.44919089725798
90,101.34338658094643
91,82.1327215869595
92,100.96468953928628
93,128.8883653691391
94,119.68827006875259
95,119.60801923951841
96,91.67656921346116
97,91.3225099948521
98,82.58498585747465
99,82.38346305855418
100,100.90280409486184
101,91.56191152834842
102,147.95931799065096
103,110.60088145880734
104,138.4738759819756
105,82.61673735589545
106,110.33049274697875
107,110.34549946173314
108,147.49437954150073
109,119.62020839811167
110,250.73744984658927
111,184.557922174086
112,91.67239308812213
113,129.44054572442792
114,166.02018653578804
115,156.90752421279402
116,91.89767514062879
117,91.66639481778296
118,231.77124540473667
119,73.2432641267553
120,129.1317378313337
121,100.70138567885753
122,82.3407639324764
123,157.19259305601565
124,91.80956671006416
125,138.43038787499216
126,100.9132219105798
127,193.8819041150725
128,110.5396586512856
129,110.43545988891553
130,156.95587813039026
131,231.92709542851952
132,156.91182133732374
133,101.25721808554567
134,82.18406698716205
135,101.21368784070243
136,221.8817568937109
137,297.315757913963
138,100.93387368474421
139,91.820270897323
140,232.18289831387165
141,101.06256188439052
142,82.32270894830584
143,138.1334144511188
144,128.9272488340323
145,110.598879090684
146,101.31294935652674
147,119.583272166466
148,110.23293461172598
149,212.09840077881594
150,128.910766035807
151,110.26481707545878
152,138.0927766357791
153,279.12024568910056
154,138.15164564282512
155,82.24449673464434
156,110.62928318382438
157,138.82894559134104
158,343.5421741186437
159,156.78969994430463
160,138.01439883068548
161,91.3815451730787
162,259.78302552209226
163,147.09657610610807
164,100.94102902404306
165,91.61363515291453
166,101.12068979464408
167,240.8292657564893
168,101.03240537098996
169,147.18412034117554
170,100.91189736155904
171,138.3500998341911
172,370.88600984089453
173,249.13076706247656
174,128.52465738249995
175,138.44855117388713
176,174.96387139606756
177,110.27955479695994
178,100.54917452724746
179,240.6492276101424
180,203.9188130867934
181,241.4543163313423
182,110.14105381649749
183,212.9415938653179
184,166.45501514775316
185,212.7837042648038
186,100.83583757558101
187,184.4577001643801
188,297.3337856888303
189,110.34781844043356
190,156.9665869945453
191,165.78431319018753
192,203.91300227755664
193,147.51007555228475
194,157.16662227097638
195,110.15404099060697
196,222.1821345978907
197,91.39028747846037
198,194.10103093436695
199,240.76633296122347
