episode,reward
0,62.663383915847334
1,44.066707441976625
2,63.383975300181774
3,54.24796696104576
4,99.96340664746954
5,44.078456766118755
6,63.066844171063316
7,26.287076445548568
8,53.55785328492872
9,72.30049748851472
10,63.43740588810755
11,54.14650708883636
12,44.25780050106971
13,53.89730489280999
14,91.12992480898352
15,72.89386258461661
16,54.263025243814425
17,62.96163751892844
18,53.45305701847054
19,72.30110397314509
20,34.92722728816179
21,82.14374885201919
22,109.8699414886908
23,81.83047806860017
24,62.64737594732934
25,91.35403010840281
26,26.252828905199333
27,110.05594762144655
28,44.389676536740474
29,119.03203903799896
30,63.65120107025183
31,35.01651911112589
32,72.18581678232235
33,44.170572931324045
34,25.4633907342756
35,80.83896734641043
36,81.23864472645049
37,25.577916121037767
38,25.913528621081305
39,16.786848191043035
40,63.1580186869498
41,25.60353125465671
42,25.72139539390839
43,44.3845721249599
44,72.33334718469013
45,53.60058614985127
46,25.52257743469825
47,16.91545004324773
48,53.4759839107402
49,25.174524850033123
50,35.185568023579705
51,35.388416409334866
52,35.20504293320607
53,54.05677228516228
54,25.416312696527534
55,25.80269105191233
56,63.000802678286476
57,25.750873140608668
58,62.701993449844096
59,25.97624276452841
60,16.941614177471735
61,35.21311119244135
62,99.71017581615821
63,25.77872587137489
64,16.980196197071418
65,54.164652015777285
66,25.61308149512483
67,25.762102515871984
68,25.583976927064622
69,25.655769740162476
70,25.9277356844282
71,16.834550275501982
72,25.123142721760793
73,25.64182126412719
74,53.17834983871956
75,35.31420600626055
76,25.434116073280602
77,25.62960260498243
78,35.35060835905776
79,81.73464356302613
80,72.48808359084852
81,35.277902315573755
82,53.767551365204746
83,25.559932195279856
84,44.6211392301612
85,63.46155003601175
86,71.94908146857931
87,35.11825849082689
88,25.530417550989213
89,53.43126332146279
90,61.44672824182116
91,53.325086243934784
92,44.260014436138825
93,25.780299104674317
94,71.94132626551554
95,25.682747371626498
96,25.815849904558906
97,44.534557080247474
98,53.822313650841565
99,25.64875240678083
100,35.411239725973246
101,25.421199549136443
102,25.75509905644757
103,53.606176524390115
104,53.59108769082915
105,62.69350109484547
106,43.98709852277061
107,44.391646785433196
108,25.34404580627455
109,53.48623830566951
110,25.88952215589771
111,16.851674570379053
112,35.362317470762726
113,25.715949869315725
114,16.975968906604994
115,53.415200187150795
116,25.875581400885512
117,35.07768196714676
118,53.207819741067155
119,53.084145697190785
120,44.195032535047766
121,81.57311365575528
122,35.43990967696832
123,53.868621155294015
124,81.58824428560263
125,25.883859663948208
126,25.57621076650347
127,81.19272911220084
128,35.6344269464813
129,35.366447140597174
130,53.50053566351016
131,35.5248882756072
132,35.05114864973212
133,25.321976786930108
134,72.68537915477528
135,100.41655823060425
136,35.3110079481854
137,72.42010187899369
138,63.518788930832095
139,53.795484251563614
140,81.96517039288229
141,91.02859543712354
142,91.00700343583813
143,53.38819512408219
144,25.550500687143696
145,26.296636293694178
146,44.6053617653253
147,53.35858968874023
148,53.938623415208916
149,72.45427924474964
150,44.55733201567936
151,34.90084326196489
152,35.23312548790543
153,34.96931897763931
154,53.698995872787606
155,44.82449913800252
156,53.85405021526845
157,54.08690732233719
158,63.557895396938406
159,54.3226771147829
160,54.09781815431497
161,54.214036080189494
162,44.65608995071937
163,35.359254478961276
164,35.28145966889068
165,35.15526499838278
166,53.60166253283025
167,54.05456405215743
168,53.58807918333482
169,72.82273120347651
170,53.35162545035615
171,53.82764406350766
172,53.58951931116692
173,53.48138159475893
174,53.81730180364784
175,44.81515684233939
176,53.989712659191156
177,53.48448665899649
178,53.7009087632656
179,54.08057313930143
180,54.068548149443664
181,62.764345037326805
182,72.82284258276346
183,72.61498669139041
184,63.212347797271995
185,53.945077166104966
186,63.41110328096172
187,63.17218261367059
188,54.24058621574761
189,63.197798247593745
190,53.85232253736978
191,53.65016181601006
192,53.33799113926863
193,62.763624858637975
194,54.04887678668914
195,63.175430923199144
196,53.471518197367715
197,44.681798261096475
198,63.368602143481425
199,63.44329983880972
