episode,reward
0,44.47828032336787
1,16.98456489140553
2,34.81836530757209
3,63.01465016619919
4,34.99001041959769
5,25.826921339465574
6,35.137965932071154
7,61.71745967210218
8,25.74634798889367
9,35.3302564779408
10,44.00961964066979
11,53.752259718697914
12,35.231641423437615
13,44.37478972975941
14,53.204562602342605
15,25.136958158596606
16,25.199758175990546
17,53.95256088198714
18,25.78585647080828
19,25.850904000072045
20,53.4279570268881
21,26.098216836226833
22,26.01047309077198
23,26.042036764454593
24,35.41528524484569
25,25.99875108389388
26,44.18253356566467
27,44.70140050537438
28,34.66554581134771
29,25.799361648845572
30,44.82698988095476
31,25.896180337342038
32,26.0487856994914
33,25.965949637038108
34,44.4329043639411
35,25.47400532585337
36,16.88795480570092
37,25.35732968026008
38,35.23434106011651
39,25.803646325370885
40,43.77806896678757
41,26.117889379192672
42,62.778848786720815
43,25.457779286947993
44,25.76842578975139
45,16.826332678881116
46,35.262166227403924
47,54.1158924233291
48,25.83490849910769
49,35.45419033797163
50,44.63164223106416
51,63.0309238658255
52,44.74240933323119
53,53.99178769383359
54,44.48488587453189
55,25.74801252180397
56,25.767763885635148
57,25.80812939554932
58,35.45005415023792
59,44.429718694118456
60,63.11018405080509
61,26.304314816012592
62,53.73839700804876
63,63.054437709192754
64,25.830093627705057
65,34.87159729660245
66,25.731352877310332
67,16.95063088510196
68,63.42785318587804
69,35.09357827146829
70,62.78817815709435
71,25.741503770507
72,16.836336699426194
73,26.160822601376132
74,25.299751823527323
75,25.208561210657606
76,25.46200628528109
77,16.939378679552668
78,25.786529157762374
79,35.041983380279625
80,44.19349603660088
81,44.38265588035138
82,35.342532748058176
83,25.722970274053033
84,25.892011792144967
85,100.60725308215792
86,25.59139248876325
87,53.97932779054565
88,16.9275677650084
89,25.361806645514182
90,26.308184947322516
91,34.78098561352301
92,25.96789172109155
93,44.45003610190147
94,25.94913336321656
95,44.37775060795969
96,35.44966591588398
97,34.74156109396153
98,72.20989487163344
99,25.880332084978523
100,43.94214126768279
101,16.89473075176117
102,63.17298812499877
103,44.06637117635703
104,44.294573725413734
105,25.757904878103993
106,44.08670939647703
107,63.116441463068135
108,35.28207385712786
109,25.7846849489285
110,54.06716624273272
111,44.66587197602149
112,44.64233768603356
113,63.08871884522971
114,81.80167260698305
115,25.6300168608829
116,25.979801211602584
117,44.66774651588296
118,44.20032218436154
119,71.78177057287913
120,26.08463467671106
121,72.4293764347509
122,53.25332239294279
123,25.620628832801685
124,44.20795917374636
125,44.1657934380491
126,53.06395400945366
127,25.929778115344856
128,62.94079475272343
129,81.36630358488516
130,53.40048718650829
131,137.29208358033213
132,25.866967036156723
133,54.0461406780241
134,118.53337151777104
135,81.7964330968146
136,72.35651915484165
137,72.47894894858521
138,53.39608424566871
139,72.61093055068424
140,82.02215892841015
141,44.83090404005741
142,62.90466188328092
143,44.51938184746552
144,63.007009476260535
145,25.75972239446554
146,53.54718128640603
147,34.90232188782275
148,53.527716780028356
149,109.12644190778967
150,63.000930291901696
151,100.18813237401636
152,63.427255140218975
153,53.28316367405092
154,72.38660874889825
155,54.17564487637027
156,54.05013367528083
157,53.62023218886185
158,35.23853915992766
159,53.900662248132726
160,128.83595948684342
161,54.0848229899549
162,72.8287865742946
163,72.66449744152192
164,81.93345920856802
165,81.89597690706036
166,81.59333726177307
167,81.6707602275264
168,82.26638342674315
169,81.45675398298707
170,63.17333528945277
171,136.44937782373958
172,127.23183280146586
173,72.41286066193172
174,91.11317174351892
175,128.7177320295499
176,81.87988253683567
177,72.66849287873028
178,44.29918690587529
179,72.30241657844323
180,165.4639678251767
181,72.2140815963571
182,63.38474821360081
183,82.09354088873944
184,184.3513974051218
185,147.49422838054127
186,72.80447030017807
187,72.53826636748995
188,100.57615567536463
189,81.51998594705562
190,82.09360870058634
191,44.045433739239236
192,72.70886796376251
193,62.904265106222326
194,72.97575899463303
195,72.3414252179559
196,53.80599448930172
197,82.17116654743916
198,72.91806638147274
199,72.8250712072055
