episode,reward
0,-566.4131780049146
1,53.83141057723784
2,26.233415748417197
3,26.338726603698444
4,34.83070342973669
5,35.4992880533963
6,35.65080711790405
7,35.19899308778979
8,53.7210222729973
9,35.47902935491184
10,44.85978975774967
11,44.62799097361841
12,35.45591914974155
13,35.154547301867474
14,35.31639217256768
15,82.16817804881074
16,35.60682966182866
17,35.74307422586725
18,175.5285712783459
19,128.6460898367312
20,100.85252438783688
21,72.7105799566387
22,128.8917942327146
23,175.80101514255665
24,82.59366087907033
25,91.68521940976547
26,175.8889848506069
27,157.4842664369046
28,82.66666935254858
29,119.80056651029075
30,110.49901993560326
31,110.19594316454041
32,119.78409530449011
33,91.78078625310613
34,129.1950975270326
35,91.31972210733603
36,73.1838798826027
37,239.8368324762359
38,91.64790710691591
39,72.89397685212083
40,110.43320970954333
41,128.8882512219048
42,101.25837495731435
43,120.04675746829861
44,91.56499280646578
45,82.21139831129014
46,129.1583655702654
47,138.68218063292827
48,147.796432755483
49,110.14397210311792
50,100.89458036677414
51,82.02585014543384
52,91.56647235312657
53,91.51724477383875
54,91.525439016692
55,148.0737825259588
56,82.61422010730244
57,175.68658609238267
58,91.41978573355814
59,82.49602466794089
60,82.44998227214097
61,101.09534057037664
62,101.06485717590321
63,101.17055636896966
64,91.8429091269895
65,110.56598665897937
66,119.78724179544447
67,110.41302062098434
68,91.87191367118511
69,73.2988369942845
70,91.76979764729163
71,91.33373919427449
72,203.89387762773023
73,110.64555766773249
74,110.56120843391857
75,110.14721922212193
76,175.99486203066598
77,194.054511381663
78,91.86079002048676
79,184.99832673372134
80,82.2053168704823
81,287.013067110739
82,91.60156119837563
83,119.94901846874798
84,110.57854988803047
85,82.00183094923588
86,73.11090275972808
87,73.1958044097842
88,101.22455228706238
89,82.65447405818709
90,72.81787290405273
91,138.27191706095647
92,92.00650767811482
93,101.09623468966433
94,129.2109519489084
95,128.90039134312056
96,110.70159582559836
97,110.41052065098279
98,129.2629075829124
99,166.71982741202933
100,166.41818729100265
101,100.69887480563719
102,82.24073376684281
103,82.39654679406478
104,72.93021357260028
105,82.49857534758519
106,100.80850417451843
107,82.58907865466261
108,91.93766060380246
109,91.74103642790149
110,119.90424030133447
111,129.00997322447
112,138.52971679517933
113,91.45238971284216
114,100.66997137424079
115,110.63760316213346
116,91.49850627788055
117,101.21646848633736
118,110.64320540830019
119,91.76268185816541
120,100.7636408304489
121,91.55294317475582
122,82.52245989321338
123,101.16154444921212
124,138.33319516023022
125,175.87317184917237
126,203.9579545159985
127,203.84510396719537
128,101.15078752294274
129,119.94519277414447
130,91.66669757875471
131,315.7027690976679
132,110.57986701563549
133,100.65778375852365
134,110.28194469897724
135,148.124685915869
136,91.64657352532949
137,91.35268717156086
138,110.46518247029688
139,166.43227809686863
140,212.68661658766473
141,91.80719620090511
142,101.03418250904757
143,91.78798046068643
144,82.25595686161219
145,119.66480006972301
146,175.41761916011524
147,147.38032603681143
148,250.5128976759655
149,82.2409738624618
150,119.56938982227639
151,268.94716264060446
152,203.51350975268014
153,279.03148860366986
154,82.4253354916821
155,258.9231127346981
156,157.01823318046218
157,91.58533861178512
158,119.73265215433602
159,184.62561281652523
160,100.81561074793652
161,147.9179140721893
162,147.56666229717305
163,119.52639905376573
164,119.84106667778093
165,165.93959616903908
166,110.12927926094903
167,100.85449838600822
168,250.1051770510343
169,241.08729135802528
170,194.35826473655695
171,100.905031366099
172,156.746344630516
173,119.33884630787485
174,100.72984690565924
175,230.82960125062465
176,119.31461572697862
177,110.21115183070769
178,128.73300472383607
179,156.4978688317432
180,156.702820632862
181,138.1947727633944
182,249.92501957893143
183,157.01995906435195
184,202.993564781949
185,109.91033126227632
186,203.5155895692816
187,165.642350408038
188,147.31272997110887
189,146.68012126511016
190,91.58302689125667
191,240.85368643218612
192,128.75347790441154
193,128.83272461707094
194,156.83654631129085
195,353.32483367250234
196,165.81024877435092
197,137.8111496861489
198,156.46419154722386
199,156.94196773517905
