episode,reward
0,25.565714367183222
1,62.659875827522114
2,44.356327378304435
3,35.04711141948163
4,35.30934413863628
5,62.595246375622835
6,25.32492775218588
7,26.27473933557456
8,26.100942247230314
9,26.018340326757684
10,43.884741565585905
11,72.19559704636409
12,26.053317945258552
13,44.12180609508368
14,44.48949826642995
15,16.784750946240695
16,44.67641403609011
17,16.877191945035857
18,26.077890337314688
19,35.465556347889056
20,25.42497917686061
21,62.94094867837926
22,53.93211205423024
23,26.06826908744594
24,25.707679656539145
25,44.490881429322606
26,35.402610733180246
27,53.925057186923425
28,25.236359969406585
29,53.53556750116949
30,25.85028730601546
31,63.23770165283607
32,25.488383596157277
33,44.70372563655245
34,35.045741935786886
35,16.899290059232136
36,25.639888749741576
37,26.118836785759495
38,25.95895675993161
39,44.10186824662941
40,16.969404647385954
41,43.95679956840351
42,63.13113520316231
43,63.385690292211684
44,53.972975940779754
45,72.65419208547291
46,26.061704921500606
47,35.17529006902212
48,25.701053025144628
49,35.2043768836234
50,25.628675398684358
51,26.154313527780374
52,54.00660563097162
53,25.820749615334947
54,35.33794805851317
55,16.98004736413587
56,53.655992766695846
57,16.901919158111504
58,25.70844664019807
59,53.43945174158267
60,25.754452303548128
61,62.515039987773385
62,25.711817953108504
63,35.39647581496361
64,53.95639735581795
65,81.58351931670605
66,25.993244209146457
67,35.37818393760074
68,35.0382830368238
69,35.24432216421208
70,44.689510237962416
71,16.888289144246194
72,91.46531844671094
73,44.283427633954766
74,44.417679461436386
75,63.20479394928283
76,53.838891435103754
77,25.83326486361902
78,35.37705965414369
79,44.01505526824938
80,34.76887321017345
81,25.90930304596688
82,34.951333514602396
83,35.16219716612413
84,26.15827002886292
85,63.290084975496974
86,44.26754538403763
87,35.06415885905305
88,44.151583130290675
89,53.35004730547422
90,44.32563760017764
91,26.05020597557346
92,44.712606350687174
93,72.37025070142327
94,34.80584781377627
95,34.97325556497657
96,26.258243089924218
97,53.58184627078652
98,35.01214644409125
99,63.23841863903689
100,25.66548884665228
101,44.713712998858874
102,53.563939819836556
103,26.22193627113311
104,25.82738670293132
105,35.46446032943831
106,26.06695675800777
107,44.74830393541704
108,26.185170830907374
109,35.23109173393236
110,62.92262025416822
111,25.948290972739333
112,53.75385384904318
113,25.71083790022275
114,35.20676665996273
115,72.60700643939082
116,91.13615079749098
117,44.75154558497718
118,35.26926615570311
119,72.55736804782093
120,44.796822188300716
121,72.5942836922327
122,63.10733070081801
123,25.876609318308496
124,72.40322690062247
125,63.20189101257704
126,81.84287779231062
127,72.5957401262753
128,44.66609654736993
129,35.294946641538886
130,35.00608172250327
131,63.1834951600183
132,35.42617325689006
133,63.30614591280296
134,44.38378572086862
135,26.021047250861688
136,81.5936387872305
137,34.95046360052262
138,35.35775350249626
139,26.23994972821168
140,53.544233899257144
141,44.67559961419223
142,34.942883271500996
143,44.59223723445068
144,53.86269304671379
145,62.74440002474611
146,35.407914009205655
147,35.42376298959628
148,53.772844771746854
149,72.2954320616088
150,53.6101837302201
151,44.561139022016704
152,44.29601566933382
153,34.96390753237838
154,44.27189783544901
155,53.64406030970574
156,82.38346346483935
157,53.958153152962126
158,82.1242254410892
159,53.97208664448024
160,44.19854747996059
161,82.17820422468789
162,73.0439753769876
163,53.87709598931027
164,53.82988976220713
165,54.03754268516909
166,53.91929146284531
167,44.78482244021551
168,53.53353232843914
169,53.825245977677945
170,44.54055906963954
171,34.92114916388578
172,44.616067919085204
173,53.69091540969666
174,44.541853311745186
175,72.25052969203736
176,72.17834194008071
177,54.22852040892569
178,63.28305587835312
179,147.56166565038518
180,91.14075268197202
181,90.96617011847302
182,53.82504222165303
183,147.0335756277617
184,62.71297510563166
185,72.08627847436541
186,63.146964050698706
187,54.12705903862224
188,62.93357919496264
189,72.57916047487431
190,44.492454557414355
191,81.78429919463115
192,63.05551160343175
193,109.89191372868723
194,53.76636454903877
195,72.96276639740857
196,81.6285880916462
197,72.42201881419231
198,81.98251892042445
199,72.56716854402619
